date,Agropecuária,Indústria,Infraestrutura,Comércio e serviços,Total
2014-01-01,2986.32646962725,5941.044625676004,7982.089257577708,4891.727070566256,21801.187423447216
2014-02-01,1389.697230080201,5852.620967256406,5629.570780289051,4668.352095109572,17540.24107273523
2014-03-01,1270.3136503838805,5395.506772199469,7762.313189643032,6308.815447060304,20736.949059286686
2014-04-01,1441.8677348207646,4203.269428637034,8286.879119836496,6643.459598427042,20575.475881721337
2014-05-01,1507.9990940895773,2833.6434588484167,5989.692169017124,3089.0477725482406,13420.38249450336
2014-06-01,1674.6775573766313,6076.146527238924,6529.316944524828,6260.6898248016405,20540.830853942025
2014-07-01,1793.7226874197502,5062.1031319639,6883.929619661509,4185.516784616684,17925.272223661843
2014-08-01,2058.831492293898,6906.991116133306,7013.25591246858,4903.152051781241,20882.230572677025
2014-09-01,2129.935236641814,6079.958320693994,8338.237467332656,5682.183634696876,22230.314659365344
2014-10-01,2126.180151364729,6901.782614804723,6779.405934042042,6646.506647696347,22453.87534790784
2014-11-01,1710.6786499638852,4834.873380190572,7238.647873632491,6936.964945770491,20721.164849557437
2014-12-01,2476.097202520668,7229.949769207085,14171.48857920533,9648.776044067625,33526.311595000705
2015-01-01,1818.204365900963,3318.8809037526034,4558.470302601107,2962.732742691642,12658.288314946316
2015-02-01,1189.8947460499587,4081.9645991120974,3771.186469009713,2636.4681943816117,11679.514008553382
2015-03-01,1538.1477524336174,5898.760653871366,6553.7963478560505,4108.437345352106,18099.14209951314
2015-04-01,1254.5213416707638,3032.348736196784,5690.121700055156,2894.8977623846217,12871.889540307326
2015-05-01,1544.8553902552785,4318.50023483388,5226.766181904114,2929.9564904420395,14020.078297435313
2015-06-01,1998.809055564304,4875.327401107657,6964.308046652212,3413.5768866677495,17252.02138999192
2015-07-01,1093.6481910934535,3507.25807444366,3208.4397720439097,2358.085548681762,10167.431586262785
2015-08-01,1114.4359188740393,2514.8103203866726,3650.552269716679,2471.9796372151595,9751.778146192552
2015-09-01,1294.2763964303135,3049.1903553266043,4648.006230535727,2469.462037226941,11460.935019519588
2015-10-01,1420.172821812392,2773.7821872604763,6464.445043062604,2731.4065036934126,13389.806555828884
2015-11-01,1501.1061365139615,2873.729658244382,6252.12504697114,2865.0830070277284,13492.043848757212
2015-12-01,1180.5381444900363,5313.830541373521,10479.037670516143,5673.996267696154,22647.402624075858
2016-01-01,1313.215866532859,1777.046526633664,2404.511582450392,1406.2032764182993,6900.977252035214
